Id,AVG,,,,,,
001j000000fU4UBAA0,50,,,,,,
001j000000fU4UCAA0,20,,,,,,
001j000000fU4UDAA0,25,,,,,,
001j000000fU4UGAA0,600,,,,,,
001j000000fU4UMAA0,17,,,,,,
001j000000fU4URAA0,50,,,,,,
001j000000fU4USAA0,25,,,,,,
001j000000fU4UTAA0,25,,,,,,
001j000000fU4VZAA0,21,,,,,,
001j000000fU4VsAAK,50,,,,,,
001j000000fU4VtAAK,100,,,,,,
001j000000fU4VvAAK,50,,,,,,
001j000000fU4WCAA0,100,,,,,,
001j000000fU4WaAAK,300,,,,,,
001j000000fU4WbAAK,100,,,,,,
001j000000fU4WcAAK,35,,,,,,
001j000000fU4WhAAK,15,,,,,,
001j000000fU4WnAAK,100,,,,,,
001j000000fU4WoAAK,50,,,,,,
001j000000fU4WpAAK,28,,,,,,
001j000000fU4WuAAK,95,,,,,,
001j000000fU4XFAA0,44,,,,,,
001j000000fU4XtAAK,58,,,,,,
001j000000fU4Y7AAK,25,,,,,,
001j000000fU4YGAA0,20,,,,,,
001j000000fU4YJAA0,25,,,,,,
001j000000fU4YKAA0,25,,,,,,
001j000000fU4YPAA0,35,,,,,,
001j000000fU4YeAAK,14,,,,,,
001j000000fU4ZJAA0,50,,,,,,
001j000000fU4aUAAS,100,,,,,,
001j000000fU4aVAAS,100,,,,,,
001j000000fU4aZAAS,67,,,,,,
001j000000fU4afAAC,10,,,,,,
001j000000fU4ahAAC,51,,,,,,
001j000000fU4b2AAC,100,,,,,,
001j000000fU4bWAAS,2500,,,,,,
001j000000fU4c3AAC,11100,,,,,,
001j000000fU4d3AAC,38,,,,,,
001j000000fU4dZAAS,25,,,,,,
001j000000fU4daAAC,25,,,,,,
001j000000fU4dbAAC,25,,,,,,
001j000000fU4dcAAC,25,,,,,,
001j000000fU4ddAAC,50,,,,,,
001j000000fU4deAAC,50,,,,,,
001j000000fU4ekAAC,25,,,,,,
001j000000fU4evAAC,25,,,,,,
001j000000fU4ezAAC,25,,,,,,
001j000000fU4f4AAC,25,,,,,,
001j000000fU4g0AAC,100,,,,,,
001j000000fU4gUAAS,7500,,,,,,
001j000000fU4gmAAC,20,,,,,,
001j000000fU4hLAAS,230,,,,,,
001j000000fU4hMAAS,25,,,,,,
001j000000fU4hNAAS,102,,,,,,
001j000000fU4hQAAS,30,,,,,,
001j000000fU4hRAAS,500,,,,,,
001j000000fU4hSAAS,10,,,,,,
001j000000fU4hUAAS,120,,,,,,
001j000000fU4hVAAS,25,,,,,,
001j000000fU4hWAAS,25,,,,,,
001j000000fU4hXAAS,150,,,,,,
001j000000fU4hYAAS,100,,,,,,
001j000000fU4hZAAS,50,,,,,,
001j000000fU4haAAC,50,,,,,,
001j000000fU4hbAAC,50,,,,,,
001j000000fU4hcAAC,50,,,,,,
001j000000fU4hdAAC,50,,,,,,
001j000000fU4heAAC,20,,,,,,
001j000000fU4hfAAC,27,,,,,,
001j000000fU4hgAAC,13,,,,,,
001j000000fU4hhAAC,425,,,,,,
001j000000fU4hiAAC,25,,,,,,
001j000000fU4hjAAC,50,,,,,,
001j000000fU4hlAAC,88,,,,,,
001j000000fU4hmAAC,25,,,,,,
001j000000fU4iOAAS,80,,,,,,
001j000000fU4iRAAS,50,,,,,,
001j000000fU4ilAAC,9,,,,,,
001j000000fU4j0AAC,50,,,,,,
001j000000fU4j1AAC,10,,,,,,
001j000000fU4j2AAC,2850,,,,,,
001j000000fU4j3AAC,11,,,,,,
001j000000fU4j4AAC,50,,,,,,
001j000000fU4j5AAC,25,,,,,,
001j000000fU4j6AAC,25,,,,,,
001j000000fU4jJAAS,100,,,,,,
001j000000fU4jKAAS,250,,,,,,
001j000000fU4jLAAS,100,,,,,,
001j000000fU4jMAAS,11,,,,,,
001j000000fU4jNAAS,25,,,,,,
001j000000fU4jOAAS,75,,,,,,
001j000000fU4jPAAS,50,,,,,,
001j000000fU4jUAAS,20,,,,,,
001j000000fU4jjAAC,35,,,,,,
001j000000fU4jnAAC,50,,,,,,
001j000000fU4kUAAS,1500,,,,,,
001j000000fU4kVAAS,130,,,,,,
001j000000fU4kpAAC,50,,,,,,
001j000000fU4kxAAC,50,,,,,,
001j000000fU4kyAAC,20,,,,,,
001j000000fU4l1AAC,5,,,,,,
001j000000fU4lpAAC,53,,,,,,
001j000000fU4mSAAS,10,,,,,,
001j000000fU4mZAAS,50,,,,,,
001j000000fU4maAAC,20,,,,,,
001j000000fU4mbAAC,30,,,,,,
001j000000fU4mcAAC,50,,,,,,
001j000000fU4mdAAC,25,,,,,,
001j000000fU4mwAAC,15,,,,,,
001j000000fU4mxAAC,31,,,,,,
001j000000fU4nYAAS,225,,,,,,
001j000000fU4oOAAS,25,,,,,,
001j000000fU4odAAC,17,,,,,,
001j000000fU4oeAAC,100,,,,,,
001j000000fU4ofAAC,25,,,,,,
001j000000fU4ogAAC,20,,,,,,
001j000000fU4oqAAC,50,,,,,,
001j000000fU4p6AAC,100,,,,,,
001j000000fU4p7AAC,25,,,,,,
001j000000fU4p8AAC,30,,,,,,
001j000000fU4p9AAC,46,,,,,,
001j000000fU4pAAAS,100,,,,,,
001j000000fU4pBAAS,40,,,,,,
001j000000fU4pCAAS,10,,,,,,
001j000000fU4pDAAS,15,,,,,,
001j000000fU4pEAAS,354,,,,,,
001j000000fU4pFAAS,50,,,,,,
001j000000fU4pGAAS,250,,,,,,
001j000000fU4pIAAS,40,,,,,,
001j000000fU4pJAAS,45,,,,,,
001j000000fU4pLAAS,50,,,,,,
001j000000fU4pMAAS,25,,,,,,
001j000000fU4pNAAS,50,,,,,,
001j000000fU4pOAAS,50,,,,,,
001j000000fU4pPAAS,300,,,,,,
001j000000fU4pQAAS,25,,,,,,
001j000000fU4pRAAS,367,,,,,,
001j000000fU4pSAAS,500,,,,,,
001j000000fU4pTAAS,25,,,,,,
001j000000fU4pUAAS,250,,,,,,
001j000000fU4pVAAS,50,,,,,,
001j000000fU4pWAAS,50,,,,,,
001j000000fU4pqAAC,25,,,,,,
001j000000fU4prAAC,400,,,,,,
001j000000fU4q1AAC,50,,,,,,
001j000000fU4q9AAC,10,,,,,,
001j000000fU4qBAAS,10,,,,,,
001j000000fU4qCAAS,50,,,,,,
001j000000fU4qDAAS,100,,,,,,
001j000000fU4qgAAC,2500,,,,,,
001j000000fU4qhAAC,160,,,,,,
001j000000fU4r9AAC,25,,,,,,
001j000000fU4rGAAS,20,,,,,,
001j000000fU4sFAAS,10,,,,,,
001j000000fU4sfAAC,100,,,,,,
001j000000fU4slAAC,100,,,,,,
001j000000fU4smAAC,100,,,,,,
001j000000fU4tbAAC,25,,,,,,
001j000000fU4uMAAS,50,,,,,,
001j000000fU4uVAAS,28,,,,,,
001j000000fU4vDAAS,2500,,,,,,
001j000000fU4vFAAS,25,,,,,,
001j000000fU4vKAAS,150,,,,,,
001j000000fU4vLAAS,100,,,,,,
001j000000fU4vMAAS,25,,,,,,
001j000000fU4vRAAS,150,,,,,,
001j000000fU4vZAAS,50,,,,,,
001j000000fU4vaAAC,10,,,,,,
001j000000fU4vbAAC,200,,,,,,
001j000000fU4vgAAC,25,,,,,,
001j000000fU4vhAAC,30,,,,,,
001j000000fU4vjAAC,25,,,,,,
001j000000fU4vmAAC,10,,,,,,
001j000000fU4voAAC,25,,,,,,
001j000000fU4vpAAC,20,,,,,,
001j000000fU4vsAAC,100,,,,,,
001j000000fU4vxAAC,250,,,,,,
001j000000fU4wDAAS,125,,,,,,
001j000000fU4wsAAC,100,,,,,,
001j000000fU4wtAAC,500,,,,,,
001j000000fU4wyAAC,50,,,,,,
001j000000fU4x4AAC,25,,,,,,
001j000000fU4x5AAC,25,,,,,,
001j000000fU4x6AAC,10,,,,,,
001j000000fU4x7AAC,20,,,,,,
001j000000fU4x8AAC,250,,,,,,
001j000000fU4x9AAC,50,,,,,,
001j000000fU4xAAAS,25,,,,,,
001j000000fU4xBAAS,25,,,,,,
001j000000fU4xCAAS,25,,,,,,
001j000000fU4xDAAS,100,,,,,,
001j000000fU4xEAAS,60,,,,,,
001j000000fU4xFAAS,25,,,,,,
001j000000fU4xGAAS,100,,,,,,
001j000000fU4xHAAS,50,,,,,,
001j000000fU4xJAAS,25,,,,,,
001j000000fU4xKAAS,15,,,,,,
001j000000fU4xLAAS,25,,,,,,
001j000000fU4xMAAS,15,,,,,,
001j000000fU4xNAAS,10,,,,,,
001j000000fU4xOAAS,25,,,,,,
001j000000fU4xPAAS,50,,,,,,
001j000000fU4xQAAS,10,,,,,,
001j000000fU4xRAAS,25,,,,,,
001j000000fU4xSAAS,10,,,,,,
001j000000fU4xTAAS,25,,,,,,
001j000000fU4xUAAS,50,,,,,,
001j000000fU4xVAAS,25,,,,,,
001j000000fU4xWAAS,25,,,,,,
001j000000fU4xXAAS,25,,,,,,
001j000000fU4xYAAS,50,,,,,,
001j000000fU4xZAAS,50,,,,,,
001j000000fU4xaAAC,50,,,,,,
001j000000fU4xbAAC,50,,,,,,
001j000000fU4xcAAC,30,,,,,,
001j000000fU4xdAAC,30,,,,,,
001j000000fU4xeAAC,30,,,,,,
001j000000fU4xfAAC,50,,,,,,
001j000000fU4xgAAC,35,,,,,,
001j000000fU4xhAAC,50,,,,,,
001j000000fU4xiAAC,50,,,,,,
001j000000fU4xjAAC,50,,,,,,
001j000000fU4xkAAC,50,,,,,,
001j000000fU4xlAAC,50,,,,,,
001j000000fU4xpAAC,15,,,,,,
001j000000fU4xqAAC,200,,,,,,
001j000000fU4xrAAC,17,,,,,,
001j000000fU4xsAAC,25,,,,,,
001j000000fU4xtAAC,25,,,,,,
001j000000fU4xuAAC,100,,,,,,
001j000000fU4xzAAC,20,,,,,,
001j000000fU4y3AAC,32,,,,,,
001j000000fU4yKAAS,1461,,,,,,
001j000000fU4yPAAS,45,,,,,,
001j000000fU4z3AAC,70,,,,,,
001j000000fU4zMAAS,30,,,,,,
001j000000fU4zNAAS,131,,,,,,
001j000000fU4zOAAS,50,,,,,,
001j000000fU4zQAAS,50,,,,,,
001j000000fU4zRAAS,25,,,,,,
001j000000fU4zSAAS,10,,,,,,
001j000000fU4zTAAS,42,,,,,,
001j000000fU4zUAAS,173,,,,,,
001j000000fU4zVAAS,10,,,,,,
001j000000fU4zWAAS,42,,,,,,
001j000000fU4zXAAS,42,,,,,,
001j000000fU4zYAAS,42,,,,,,
001j000000fU4zZAAS,42,,,,,,
001j000000fU4zaAAC,42,,,,,,
001j000000fU4zbAAC,42,,,,,,
001j000000fU4zcAAC,42,,,,,,
001j000000fU4zdAAC,42,,,,,,
001j000000fU4zeAAC,42,,,,,,
001j000000fU4zfAAC,42,,,,,,
001j000000fU4zgAAC,42,,,,,,
001j000000fU50TAAS,17,,,,,,
001j000000fU50UAAS,50,,,,,,
001j000000fU519AAC,634,,,,,,
001j000000fU51AAAS,300,,,,,,
001j000000fU51FAAS,20,,,,,,
001j000000fU51XAAS,50,,,,,,
001j000000fU51oAAC,25,,,,,,
001j000000fU51qAAC,10,,,,,,
001j000000fU521AAC,20,,,,,,
001j000000fU52RAAS,25,,,,,,
001j000000fU52aAAC,75,,,,,,
001j000000fU52eAAC,228,,,,,,
001j000000fU52gAAC,100,,,,,,
001j000000fU52iAAC,100,,,,,,
001j000000fU52jAAC,20,,,,,,
001j000000fU52mAAC,40,,,,,,
001j000000fU52nAAC,507,,,,,,
001j000000fU52qAAC,250,,,,,,
001j000000fU52rAAC,100,,,,,,
001j000000fU52xAAC,100,,,,,,
001j000000fU52yAAC,25,,,,,,
001j000000fU52zAAC,100,,,,,,
001j000000fU530AAC,25,,,,,,
001j000000fU531AAC,167,,,,,,
001j000000fU532AAC,489,,,,,,
001j000000fU533AAC,200,,,,,,
001j000000fU534AAC,175,,,,,,
001j000000fU53CAAS,25,,,,,,
001j000000fU53DAAS,50,,,,,,
001j000000fU53FAAS,250,,,,,,
001j000000fU53GAAS,50,,,,,,
001j000000fU53IAAS,100,,,,,,
001j000000fU53JAAS,125,,,,,,
001j000000fU53KAAS,20,,,,,,
001j000000fU53LAAS,150,,,,,,
001j000000fU53MAAS,32,,,,,,
001j000000fU53NAAS,20,,,,,,
001j000000fU53PAAS,100,,,,,,
001j000000fU53QAAS,23,,,,,,
001j000000fU53RAAS,210,,,,,,
001j000000fU53TAAS,25,,,,,,
001j000000fU53UAAS,100,,,,,,
001j000000fU53qAAC,50,,,,,,
001j000000fU53rAAC,47,,,,,,
001j000000fU53tAAC,1000,,,,,,
001j000000fU53uAAC,27,,,,,,
001j000000fU53vAAC,40,,,,,,
001j000000fU53wAAC,10,,,,,,
001j000000fU53xAAC,50,,,,,,
001j000000fU53yAAC,75,,,,,,
001j000000fU53zAAC,10,,,,,,
001j000000fU540AAC,48,,,,,,
001j000000fU541AAC,43,,,,,,
001j000000fU542AAC,375,,,,,,
001j000000fU543AAC,11,,,,,,
001j000000fU544AAC,25,,,,,,
001j000000fU547AAC,30,,,,,,
001j000000fU548AAC,23,,,,,,
001j000000fU54FAAS,25,,,,,,
001j000000fU54GAAS,25,,,,,,
001j000000fU54HAAS,100,,,,,,
001j000000fU54IAAS,500,,,,,,
001j000000fU54JAAS,36,,,,,,
001j000000fU54KAAS,50,,,,,,
001j000000fU54LAAS,35,,,,,,
001j000000fU54MAAS,25,,,,,,
001j000000fU54UAAS,54,,,,,,
001j000000fU54VAAS,90,,,,,,
001j000000fU54WAAS,27,,,,,,
001j000000fU54XAAS,36,,,,,,
001j000000fU54YAAS,100,,,,,,
001j000000fU54ZAAS,54,,,,,,
001j000000fU54aAAC,11,,,,,,
001j000000fU54bAAC,20,,,,,,
001j000000fU54cAAC,25,,,,,,
001j000000fU54dAAC,10,,,,,,
001j000000fU54eAAC,25,,,,,,
001j000000fU54uAAC,50,,,,,,
001j000000fU55CAAS,250,,,,,,
001j000000fU55IAAS,100,,,,,,
001j000000fU55MAAS,200,,,,,,
001j000000fU561AAC,177,,,,,,
001j000000fU56MAAS,25,,,,,,
001j000000fU56bAAC,50,,,,,,
001j000000fU56pAAC,30,,,,,,
001j000000fU56qAAC,10,,,,,,
001j000000fU57hAAC,10,,,,,,
001j000000fU57iAAC,20,,,,,,
001j000000fU57jAAC,50,,,,,,
001j000000fU57kAAC,5,,,,,,
001j000000fU57yAAC,22,,,,,,
001j000000fU57zAAC,20,,,,,,
001j000000fU580AAC,50,,,,,,
001j000000fU581AAC,108,,,,,,
001j000000fU582AAC,36,,,,,,
001j000000fU583AAC,40,,,,,,
001j000000fU584AAC,20,,,,,,
001j000000fU585AAC,54,,,,,,
001j000000fU588AAC,35,,,,,,
001j000000fU589AAC,30,,,,,,
001j000000fU58AAAS,25,,,,,,
001j000000fU58BAAS,25,,,,,,
001j000000fU58CAAS,20,,,,,,
001j000000fU58DAAS,27,,,,,,
001j000000fU58EAAS,20,,,,,,
001j000000fU58FAAS,50,,,,,,
001j000000fU58HAAS,38,,,,,,
001j000000fU58IAAS,50,,,,,,
001j000000fU58JAAS,5,,,,,,
001j000000fU58KAAS,42,,,,,,
001j000000fU58LAAS,100,,,,,,
001j000000fU58MAAS,100,,,,,,
001j000000fU58NAAS,30,,,,,,
001j000000fU58OAAS,600,,,,,,
001j000000fU58PAAS,250,,,,,,
001j000000fU58QAAS,200,,,,,,
001j000000fU58SAAS,25,,,,,,
001j000000fU58VAAS,25,,,,,,
001j000000fU58WAAS,50,,,,,,
001j000000fU58XAAS,11,,,,,,
001j000000fU58YAAS,20,,,,,,
001j000000fU58ZAAS,20,,,,,,
001j000000fU58aAAC,25,,,,,,
001j000000fU58bAAC,22,,,,,,
001j000000fU58cAAC,10,,,,,,
001j000000fU58dAAC,336,,,,,,
001j000000fU58eAAC,100,,,,,,
001j000000fU58fAAC,67,,,,,,
001j000000fU58gAAC,25,,,,,,
001j000000fU58hAAC,25,,,,,,
001j000000fU58iAAC,45,,,,,,
001j000000fU58jAAC,50,,,,,,
001j000000fU58kAAC,118,,,,,,
001j000000fU58lAAC,108,,,,,,
001j000000fU58mAAC,54,,,,,,
001j000000fU58nAAC,27,,,,,,
001j000000fU58oAAC,25,,,,,,
001j000000fU58pAAC,20,,,,,,
001j000000fU58qAAC,25,,,,,,
001j000000fU58rAAC,20,,,,,,
001j000000fU58sAAC,11,,,,,,
001j000000fU58tAAC,50,,,,,,
001j000000fU58uAAC,25,,,,,,
001j000000fU58vAAC,25,,,,,,
001j000000fU58wAAC,32,,,,,,
001j000000fU58xAAC,25,,,,,,
001j000000fU58yAAC,63,,,,,,
001j000000fU58zAAC,40,,,,,,
001j000000fU590AAC,100,,,,,,
001j000000fU591AAC,500,,,,,,
001j000000fU592AAC,25,,,,,,
001j000000fU593AAC,100,,,,,,
001j000000fU59AAAS,50,,,,,,
001j000000fU59BAAS,100,,,,,,
001j000000fU59CAAS,50,,,,,,
001j000000fU59DAAS,20,,,,,,
001j000000fU59EAAS,27,,,,,,
001j000000fU59FAAS,25,,,,,,
001j000000fU59GAAS,25,,,,,,
001j000000fU59HAAS,25,,,,,,
001j000000fU59IAAS,100,,,,,,
001j000000fU59JAAS,50,,,,,,
001j000000fU59KAAS,5,,,,,,
001j000000fU59LAAS,150,,,,,,
001j000000fU59MAAS,100,,,,,,
001j000000fU59OAAS,100,,,,,,
001j000000fU59PAAS,25,,,,,,
001j000000fU59QAAS,50,,,,,,
001j000000fU59RAAS,1000,,,,,,
001j000000fU59SAAS,25,,,,,,
001j000000fU59TAAS,73,,,,,,
001j000000fU59UAAS,50,,,,,,
001j000000fU59VAAS,100,,,,,,
001j000000fU59WAAS,5,,,,,,
001j000000fU59XAAS,150,,,,,,
001j000000fU59YAAS,25,,,,,,
001j000000fU59ZAAS,250,,,,,,
001j000000fU59aAAC,18,,,,,,
001j000000fU59bAAC,100,,,,,,
001j000000fU59cAAC,100,,,,,,
001j000000fU59dAAC,250,,,,,,
001j000000fU59eAAC,100,,,,,,
001j000000fU59fAAC,50,,,,,,
001j000000fU59gAAC,750,,,,,,
001j000000fU59hAAC,30,,,,,,
001j000000fU59iAAC,30,,,,,,
001j000000fU59jAAC,25,,,,,,
001j000000fU59kAAC,500,,,,,,
001j000000fU59lAAC,50,,,,,,
001j000000fU59mAAC,10,,,,,,
001j000000fU59oAAC,2500,,,,,,
001j000000fU59rAAC,56,,,,,,
001j000000fU59sAAC,175,,,,,,
001j000000fU59tAAC,25,,,,,,
001j000000fU59uAAC,174,,,,,,
001j000000fU59vAAC,30,,,,,,
001j000000fU59wAAC,220,,,,,,
001j000000fU59xAAC,50,,,,,,
001j000000fU59yAAC,25,,,,,,
001j000000fU59zAAC,1000,,,,,,
001j000000fU5A0AAK,25,,,,,,
001j000000fU5A1AAK,25,,,,,,
001j000000fU5A2AAK,150,,,,,,
001j000000fU5A3AAK,20,,,,,,
001j000000fU5A4AAK,50,,,,,,
001j000000fU5A5AAK,210,,,,,,
001j000000fU5A6AAK,15,,,,,,
001j000000fU5A7AAK,100,,,,,,
001j000000fU5A8AAK,100,,,,,,
001j000000fU5A9AAK,654,,,,,,
001j000000fU5AAAA0,63,,,,,,
001j000000fU5ABAA0,25,,,,,,
001j000000fU5ACAA0,100,,,,,,
001j000000fU5ADAA0,575,,,,,,
001j000000fU5AEAA0,50,,,,,,
001j000000fU5AFAA0,150,,,,,,
001j000000fU5AGAA0,50,,,,,,
001j000000fU5AIAA0,200,,,,,,
001j000000fU5AJAA0,50,,,,,,
001j000000fU5AKAA0,25,,,,,,
001j000000fU5ALAA0,25,,,,,,
001j000000fU5AMAA0,50,,,,,,
001j000000fU5ANAA0,100,,,,,,
001j000000fU5AOAA0,100,,,,,,
001j000000fU5APAA0,132,,,,,,
001j000000fU5ARAA0,375,,,,,,
001j000000fU5ASAA0,76,,,,,,
001j000000fU5ATAA0,10,,,,,,
001j000000fU5AUAA0,108,,,,,,
001j000000fU5AVAA0,113,,,,,,
001j000000fU5AWAA0,100,,,,,,
001j000000fU5AYAA0,200,,,,,,
001j000000fU5AaAAK,30,,,,,,
001j000000fU5AbAAK,15,,,,,,
001j000000fU5AcAAK,17,,,,,,
001j000000fU5AeAAK,25,,,,,,
001j000000fU5AgAAK,25,,,,,,
001j000000fU5AhAAK,25,,,,,,
001j000000fU5AiAAK,250,,,,,,
001j000000fU5AjAAK,25,,,,,,
001j000000fU5AkAAK,60,,,,,,
001j000000fU5AlAAK,27,,,,,,
001j000000fU5AmAAK,50,,,,,,
001j000000fU5AnAAK,50,,,,,,
001j000000fU5AoAAK,500,,,,,,
001j000000fU5ApAAK,100,,,,,,
001j000000fU5AqAAK,75,,,,,,
001j000000fU5ArAAK,100,,,,,,
001j000000fU5AsAAK,250,,,,,,
001j000000fU5AtAAK,25,,,,,,
001j000000fU5AuAAK,100,,,,,,
001j000000fU5AvAAK,30,,,,,,
001j000000fU5AwAAK,40,,,,,,
001j000000fU5AxAAK,100,,,,,,
001j000000fU5AyAAK,50,,,,,,
001j000000fU5AzAAK,15,,,,,,
001j000000fU5B0AAK,25,,,,,,
001j000000fU5B2AAK,3000,,,,,,
001j000000fU5B3AAK,500,,,,,,
001j000000fU5B4AAK,100,,,,,,
001j000000fU5B5AAK,55,,,,,,
001j000000fU5B6AAK,100,,,,,,
001j000000fU5B7AAK,2038,,,,,,
001j000000fU5B8AAK,25,,,,,,
001j000000fU5B9AAK,150,,,,,,
001j000000fU5BAAA0,300,,,,,,
001j000000fU5BBAA0,100,,,,,,
001j000000fU5BHAA0,50,,,,,,
001j000000fU5BJAA0,30,,,,,,
001j000000fU5BKAA0,25,,,,,,
001j000000fU5BLAA0,85,,,,,,
001j000000fU5BMAA0,25,,,,,,
001j000000fU5BOAA0,140,,,,,,
001j000000fU5BUAA0,100,,,,,,
001j000000fU5BbAAK,20,,,,,,
001j000000fU5BcAAK,40,,,,,,
001j000000fU5BdAAK,42,,,,,,
001j000000fU5BeAAK,50,,,,,,
001j000000fU5BfAAK,20,,,,,,
001j000000fU5BgAAK,10,,,,,,
001j000000fU5BhAAK,40,,,,,,
001j000000fU5BiAAK,25,,,,,,
001j000000fU5BmAAK,500,,,,,,
001j000000fU5BpAAK,23,,,,,,
001j000000fU5BsAAK,10,,,,,,
001j000000fU5BtAAK,25,,,,,,
001j000000fU5C0AAK,100,,,,,,
001j000000fU5C5AAK,50,,,,,,
001j000000fU5C9AAK,30,,,,,,
001j000000fU5CbAAK,25,,,,,,
001j000000fU5CcAAK,50,,,,,,
001j000000fU5ChAAK,32,,,,,,
001j000000fU5CjAAK,50,,,,,,
001j000000fU5CmAAK,30,,,,,,
001j000000fU5CnAAK,50,,,,,,
001j000000fU5CoAAK,25,,,,,,
001j000000fU5CpAAK,50,,,,,,
001j000000fU5CqAAK,25,,,,,,
001j000000fU5CrAAK,25,,,,,,
001j000000fU5CsAAK,25,,,,,,
001j000000fU5CtAAK,10,,,,,,
001j000000fU5CuAAK,20,,,,,,
001j000000fU5CvAAK,100,,,,,,
001j000000fU5CwAAK,40,,,,,,
001j000000fU5CxAAK,40,,,,,,
001j000000fU5CyAAK,25,,,,,,
001j000000fU5CzAAK,115,,,,,,
001j000000fU5D1AAK,25,,,,,,
001j000000fU5D2AAK,100,,,,,,
001j000000fU5D3AAK,10,,,,,,
001j000000fU5D4AAK,250,,,,,,
001j000000fU5D5AAK,925,,,,,,
001j000000fU5D6AAK,30,,,,,,
001j000000fU5D7AAK,26,,,,,,
001j000000fU5D8AAK,6,,,,,,
001j000000fU5D9AAK,40,,,,,,
001j000000fU5DAAA0,30,,,,,,
001j000000fU5DBAA0,25,,,,,,
001j000000fU5DIAA0,780,,,,,,
001j000000fU5DJAA0,240,,,,,,
001j000000fU5DUAA0,25,,,,,,
001j000000fU5ESAA0,25,,,,,,
001j000000fU5EVAA0,50,,,,,,
001j000000fU5EYAA0,412,,,,,,
001j000000fU5EZAA0,50,,,,,,
001j000000fU5EuAAK,40,,,,,,
001j000000fU5EwAAK,23,,,,,,
001j000000fU5EyAAK,5,,,,,,
001j000000fU5F0AAK,25,,,,,,
001j000000fU5F1AAK,500,,,,,,
001j000000fU5F2AAK,148,,,,,,
001j000000fU5FMAA0,67,,,,,,
001j000000fU5FRAA0,25,,,,,,
001j000000fU5FTAA0,10,,,,,,
001j000000fU5FaAAK,200,,,,,,
001j000000fU5FpAAK,25,,,,,,
001j000000fU5G0AAK,100,,,,,,
001j000000fU5G9AAK,1000,,,,,,
001j000000fU5GDAA0,1060,,,,,,
001j000000fU5GUAA0,100,,,,,,
001j000000fU5GaAAK,143,,,,,,
001j000000fU5GbAAK,25,,,,,,
001j000000fU5GdAAK,2000,,,,,,
001j000000fU5GtAAK,500,,,,,,
001j000000fU5GwAAK,50,,,,,,
001j000000fU5H1AAK,25,,,,,,
001j000000fU5H2AAK,100,,,,,,
001j000000fU5H3AAK,200,,,,,,
001j000000fU5H4AAK,150,,,,,,
001j000000fU5H6AAK,500,,,,,,
001j000000fU5H8AAK,17,,,,,,
001j000000fU5HAAA0,10,,,,,,
001j000000fU5HBAA0,25,,,,,,
001j000000fU5HDAA0,25,,,,,,
001j000000fU5HEAA0,100,,,,,,
001j000000fU5HPAA0,300,,,,,,
001j000000fU5HQAA0,50,,,,,,
001j000000fU5HSAA0,15,,,,,,
001j000000fU5HTAA0,500,,,,,,
001j000000fU5HUAA0,50,,,,,,
001j000000fU5HVAA0,100,,,,,,
001j000000fU5HWAA0,50,,,,,,
001j000000fU5HXAA0,500,,,,,,
001j000000fU5HYAA0,10000,,,,,,
001j000000fU5HZAA0,300,,,,,,
001j000000fU5HaAAK,50,,,,,,
001j000000fU5HdAAK,50,,,,,,
001j000000fU5HgAAK,25,,,,,,
001j000000fU5HtAAK,30,,,,,,
001j000000fU5HuAAK,25,,,,,,
001j000000fU5HvAAK,50,,,,,,
001j000000fU5HwAAK,1000,,,,,,
001j000000fU5HxAAK,10,,,,,,
001j000000fU5HyAAK,50,,,,,,
001j000000fU5HzAAK,30,,,,,,
001j000000fU5I6AAK,25,,,,,,
001j000000fU5I7AAK,25,,,,,,
001j000000fU5I8AAK,20,,,,,,
001j000000fU5I9AAK,25,,,,,,
001j000000fU5IAAA0,50,,,,,,
001j000000fU5IBAA0,300,,,,,,
001j000000fU5ICAA0,88,,,,,,
001j000000fU5IDAA0,250,,,,,,
001j000000fU5IEAA0,25,,,,,,
001j000000fU5IFAA0,667,,,,,,
001j000000fU5IGAA0,250,,,,,,
001j000000fU5IJAA0,100,,,,,,
001j000000fU5IKAA0,25,,,,,,
001j000000fU5ILAA0,10,,,,,,
001j000000fU5IMAA0,25,,,,,,
001j000000fU5INAA0,50,,,,,,
001j000000fU5IOAA0,400,,,,,,
001j000000fU5IPAA0,100,,,,,,
001j000000fU5IQAA0,75,,,,,,
001j000000fU5IRAA0,25,,,,,,
001j000000fU5ITAA0,66,,,,,,
001j000000fU5IUAA0,50,,,,,,
001j000000fU5IVAA0,20,,,,,,
001j000000fU5IWAA0,725,,,,,,
001j000000fU5IXAA0,30,,,,,,
001j000000fU5IYAA0,1217,,,,,,
001j000000fU5IZAA0,40,,,,,,
001j000000fU5IaAAK,60,,,,,,
001j000000fU5IbAAK,500,,,,,,
001j000000fU5IcAAK,25,,,,,,
001j000000fU5IdAAK,250,,,,,,
001j000000fU5IeAAK,300,,,,,,
001j000000fU5IfAAK,83,,,,,,
001j000000fU5IgAAK,100,,,,,,
001j000000fU5IhAAK,1750,,,,,,
001j000000fU5IiAAK,25,,,,,,
001j000000fU5IjAAK,50,,,,,,
001j000000fU5IkAAK,100,,,,,,
001j000000fU5IlAAK,50,,,,,,
001j000000fU5ImAAK,326,,,,,,
001j000000fU5InAAK,10,,,,,,
001j000000fU5IoAAK,75,,,,,,
001j000000fU5IpAAK,100,,,,,,
001j000000fU5IqAAK,250,,,,,,
001j000000fU5IrAAK,200,,,,,,
